bond_id,bond_nm,bond_py,price,increase_rt,stock_id,stock_nm,stock_py,sprice,sincrease_rt,pb,convert_price,convert_value,convert_dt,premium_rt,dblow,sw_cd,market_cd,btype,list_dt,qflag2,owned,hold,bond_value,rating_cd,option_value,put_convert_price,force_redeem_price,convert_amt_ratio,fund_rt,maturity_dt,year_left,curr_iss_amt,volume,svolume,turnover_rt,ytm_rt,put_ytm_rt,noted,bond_nm_tip,redeem_icon,last_time,qstatus,margin_flg,sqflag,pb_flag,adj_cnt,adj_scnt,convert_price_valid,convert_price_tips,convert_cd_tip,ref_yield_info,adjusted,orig_iss_amt,price_tips,redeem_dt,real_force_redeem_price,option_tip,notes,volatility_rate
128114,正邦转债,zbzz,67.595,3.67,002157,*ST正邦,zbkj,2.45,4.26,106.52,3.620,67.68,0,-0.13,67.47,110702,szmb,C,2020-07-15,N,0,0,buy,CCC,,2.53,4.71,19.7,buy,2026-06-16,3.03,11.757,128862.26,19684.28,160.7,19.51,,0,,,14:00:57,00,,Y,N,3,3,Y,转股价下修3次，成功下修3次,2020-12-23 开始转股,计算使用3.1年期 评级为CCC 债参考YTM：45.6893,N,16.0,全价：67.595 最后更新：14:00:57,,,,,buy
123118,惠城转债,hczz,343.985,6.49,300779,惠城环保,hchb,58.74,6.43,7.48,17.060,344.31,0,-0.09,343.9,760103,szcy,C,2021-07-26,N,0,0,buy,A+,,11.94,22.18,3.2,buy,2027-07-06,4.085,1.808,225682.62,35276.81,364.47,-22.92,,0,本次（2023年3月13日至2023年3月31日）不提前赎回，自2023年6月30日后首个交易日重新计算,G,14:00:57,00,,Y,N,0,0,Y,,2022-01-13 开始转股,计算使用4.1年期 评级为A+ 债参考YTM：8.4704,N,3.2,全价：343.985 最后更新：14:00:57,,,,,buy
110057,现代转债,xdzz,121.502,-6.14,600420,国药现代,gyxd,11.55,-6.48,1.44,9.510,121.45,0,0.04,121.54,370102,shmb,C,2019-04-30,N,0,0,buy,AAA,,6.66,12.36,1.8,buy,2025-03-31,,2.419,3475.81,28328.22,11.55,,,0,"最后交易日：2023年6月12日
最后转股日：2023年6月15日
赎回价：100.375元/张",R,14:00:48,00,R,Y,N,0,0,Y,,2019-10-08 开始转股,强赎登记日2023-06-12，赎回价格100.375元，如不考虑强赎纯债价值为102.74元，计算使用1.9年期 评级为AAA 债参考YTM：2.7032,N,16.16,全价：121.502 最后更新：14:00:48,2023-06-12,100.375,如不考虑强赎期权价值为34.29元,,buy
123150,九强转债,jqzz,134.721,0.61,300406,九强生物,jqsw,23.54,1.99,4.11,17.530,134.28,0,0.33,135.05,370504,szcy,C,2022-07-20,N,0,0,buy,AA-,,12.27,22.79,14.1,buy,2028-06-30,5.071,11.211,14658.42,14766.01,9.68,-3.03,,0,,,14:00:57,00,R,Y,N,0,0,Y,,2023-01-06 开始转股,计算使用5.1年期 评级为AA- 债参考YTM：6.1559,N,11.39,全价：134.721 最后更新：14:00:57,,,,,buy
123092,天壕转债,thzz,229.575,-0.85,300332,天壕环境,thhj,11.74,-0.59,2.46,5.140,228.4,0,0.51,230.09,410301,szcy,C,2021-01-15,N,0,0,buy,A+,,3.6,6.68,4.2,buy,2026-12-23,3.551,4.132,2404.72,5296.28,2.54,-16.91,,0,本次（2023年1月1日至2023年1月30日）不提前赎回，以2023年7月1日后首个交易日重新计算,G,14:00:57,00,R,Y,N,0,0,Y,,2021-06-30 开始转股,计算使用3.6年期 评级为A+ 债参考YTM：8.4166,N,4.23,全价：229.575 最后更新：14:00:57,,,,,buy
123136,城市转债,cszz,139.138,7.44,300778,新城市,xcs,24.14,8.45,3.33,17.440,138.42,0,0.52,139.66,620601,szcy,C,2022-02-15,N,0,0,buy,AA-,,12.21,22.67,4.6,buy,2028-01-21,,1.824,387882.68,45498.81,1511.65,,,0,"最后交易日：2023年6月29日
最后转股日：2023年7月4日
赎回价：100.23元/张",R,14:00:57,00,,Y,N,0,0,Y,,2022-07-27 开始转股,强赎登记日2023-06-29，赎回价格100.230元，如不考虑强赎纯债价值为91.99元，计算使用4.7年期 评级为AA- 债参考YTM：6.1095,N,4.6,全价：139.138 最后更新：14:00:57,2023-06-29,100.230,如不考虑强赎期权价值为85.52元,,buy
127058,科伦转债,klzz,190.294,-1.97,002422,科伦药业,klyy,30.35,-1.84,2.71,16.040,189.21,0,0.57,190.86,370102,szmb,C,2022-04-20,N,0,0,buy,AA+,,11.23,20.85,5.7,buy,2028-03-18,4.786,20.342,14358.18,36636.76,3.69,-10.57,,0,本次（2022年9月29日至2022年10月28日）不提前赎回，至2023年10月28日均不行使提前赎回权利,G,14:00:57,00,R,Y,N,0,0,Y,,2022-09-26 开始转股,计算使用4.8年期 评级为AA+ 债参考YTM：3.3093,N,30.0,全价：190.294 最后更新：14:00:57,,,,,buy
113016,小康转债,xkzz,130.08,-2.37,601127,赛力斯,sls,26.0,-2.15,3.61,20.170,128.9,0,0.92,131.0,280502,shmb,C,2017-11-21,N,0,0,buy,AA-,,14.12,26.22,0.5,buy,2023-11-06,,2.004,24431.06,34461.85,92.42,,,0,"最后交易日：2023年6月16日
最后转股日：2023年6月21日
赎回价：101.271元/张",R,14:00:56,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2018-05-11 开始转股,强赎登记日2023-06-16，赎回价格101.271元，如不考虑强赎纯债价值为103.51元，计算使用0.5年期 评级为AA- 债参考YTM：4.8706,N,15.0,全价：130.080 最后更新：14:00:56,2023-06-16,101.271,如不考虑强赎期权价值为34.86元,,buy
110061,川投转债,ctzz,167.5,0.24,600674,川投能源,ctny,14.58,0.14,1.86,8.800,165.68,0,1.1,168.6,410102,shmb,C,2019-12-02,N,0,0,buy,AAA,,6.16,11.44,5.4,buy,2025-11-10,2.433,34.8,6932.82,13227.62,1.2,-16.33,,0,本次（2022年11月16日至2022年12月9日）不提前赎回，以2023年12月10日为首个交易日重新起算,G,14:00:44,00,R,Y,N,0,0,Y,,2020-05-15 开始转股,计算使用2.5年期 评级为AAA 债参考YTM：2.8115,N,40.0,全价：167.500 最后更新：14:00:44,,,,,buy
127069,小熊转债,xxzz,160.511,1.46,002959,小熊电器,xxdq,86.31,5.58,5.36,54.440,158.54,0,1.24,161.75,330301,szmb,C,2022-09-07,N,0,0,buy,AA-,,38.11,70.77,3.8,buy,2028-08-12,5.189,5.08,21195.07,17063.84,25.97,-5.39,,0,本次（2023年3月30日至2023年5月8日）不提前赎回，以2023年11月8日后首个交易日重新计算,G,14:00:57,00,,Y,N,0,0,Y,,2023-02-20 开始转股,计算使用5.2年期 评级为AA- 债参考YTM：6.1753,N,5.36,全价：160.511 最后更新：14:00:57,,,,,buy
110053,苏银转债,syzz,127.212,0.19,600919,江苏银行,jsyh,7.5,0.27,0.51,5.970,125.63,0,1.26,128.47,480401,shmb,C,2019-04-03,N,0,0,buy,AAA,,,7.76,14.7,buy,2025-03-13,1.77,161.511,12480.01,28385.23,0.61,-5.87,,0,,,14:00:53,00,R,Y,N,0,0,Y,,2019-09-20 开始转股,计算使用1.8年期 评级为AAA 债参考YTM：2.6811,N,200.0,全价：127.212 最后更新：14:00:53,,,,,buy
113534,鼎胜转债,dszz,238.199,0.79,603876,鼎胜新材,dsxc,18.26,-0.54,1.39,7.840,232.91,0,2.27,240.47,240301,shmb,C,2019-04-30,N,0,0,buy,AA-,,5.49,10.19,2.4,buy,2025-04-08,1.841,3.919,17211.22,8391.49,18.47,-33.89,,0,本次（2023年5月11日至2023年5月31日）不提前赎回，以2023年8月31日后的首个交易日重新起算,G,14:00:55,00,R,Y,N,1,1,Y,转股价下修1次，成功下修1次,2019-10-16 开始转股,计算使用1.9年期 评级为AA- 债参考YTM：5.3604,N,12.54,全价：238.199 最后更新：14:00:55,,,,,buy
128081,海亮转债,hlzz,127.643,-0.28,002203,海亮股份,hlgf,12.0,-0.58,1.83,9.620,124.74,0,2.33,129.97,240302,szmb,C,2019-12-16,N,0,0,buy,AA,,6.73,12.51,12.1,buy,2025-11-21,2.463,27.864,1687.8,2957.74,0.47,-4.8,,0,,,14:00:51,00,R,Y,N,0,0,Y,,2020-05-27 开始转股,计算使用2.5年期 评级为AA 债参考YTM：3.2057,N,31.5,全价：127.643 最后更新：14:00:51,,,,,buy
123098,一品转债,ypzz,190.009,-0.93,300723,一品红,yph,31.19,-1.52,6.2,16.840,185.21,0,2.59,192.6,370102,szcy,C,2021-02-23,N,0,0,buy,AA-,,11.79,21.89,6.5,buy,2027-01-28,3.649,4.047,5350.33,3523.85,6.96,-11.42,,0,,,14:00:57,00,,Y,N,0,0,Y,,2021-08-03 开始转股,计算使用3.7年期 评级为AA- 债参考YTM：5.9934,N,4.8,全价：190.009 最后更新：14:00:57,,,,,buy
123156,博汇转债,bhzz,134.252,-1.29,300839,博汇股份,bhgf,13.92,-0.78,3.28,10.690,130.22,0,3.1,137.35,750303,szcy,C,2022-09-02,N,0,0,buy,A+,,7.48,13.9,25.7,buy,2028-08-16,5.2,3.97,1848.86,2113.65,3.44,-1.97,,0,,,14:00:57,00,,Y,N,0,0,Y,,2023-02-22 开始转股,计算使用5.2年期 评级为A+ 债参考YTM：8.6053,N,3.97,全价：134.252 最后更新：14:00:57,,,,,buy
