,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6258083333333333,,,,,,0.5269663283412923,,,,,,,,,,,,,,,,,,0.25548855706578555,0.7375548865261705,,,,,,,,,,,,,,,0.10879877013813086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31606479328262294,,,,,,,,,,,,,,,0.14795191631370436,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2692662721893492,,,,,,,,,,,,,,,,,,,,,,,,,,0.3731827787905402,,,,,0.17102048581105037,,,,,,,,,,,,0.6357785848687408,0.7051853957275687,,,0.25839622078963237,1.6531236931241309,0.6527796432888754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.330475,,,,,,1.0209888226791834,,,,,,,,,,,,,,,,,,0.8280590756173898,0.47583325831758,,,,,,,,,,,,,,,0.3410052063390464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8857232399308524,,,,,,,,,,,,,,,2.3063473588533228,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8267100591715977,,,,,,,,,,,,,,,,,,,,,,,,,,0.12279247050066815,,,,,0.31507345558464395,,,,,,,,,,,,0.44077250080947555,0.6536025117706351,,,0.5054226710515096,1.413575463264134,0.40020690502659184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6722666666666667,,,,,,1.2213161367719976,,,,,,,,,,,,,,,,,,1.448120639539526,0.8655150915025489,,,,,,,,,,,,,,,0.3259319689791346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1738689764735104,,,,,,,,,,,,,,,1.7604227635132272,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5213609467455621,,,,,,,,,,,,,,,,,,,,,,,,,,1.0223163301716742,,,,,0.4965094747420816,,,,,,,,,,,,4.1005667563814265,0.801640125167447,,,0.8082753010219103,1.123629149469301,0.4367296431459852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.000766666666667,,,,,,0.2873224385854026,,,,,,,,,,,,,,,,,,0.600652393801743,1.074625671390992,,,,,,,,,,,,,,,0.2735685425108156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20049943571765547,,,,,,,,,,,,,,,0.7216582605274193,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7284023668639054,,,,,,,,,,,,,,,,,,,,,,,,,,0.4930102354323246,,,,,0.2263914041703424,,,,,,,,,,,,0.471019154778961,0.36121177668822096,,,0.2099188152593435,0.9297931401766206,0.29907006784446644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2942083333333334,,,,,,1.4921576573081574,,,,,,,,,,,,,,,,,,1.1712082896319898,1.7774517812192643,,,,,,,,,,,,,,,0.544565347841741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3214825705936384,,,,,,,,,,,,,,,0.38660263956826035,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30791715976331363,,,,,,,,,,,,,,,,,,,,,,,,,,0.3411810774860363,,,,,0.22218375729721337,,,,,,,,,,,,1.9519460458058628,1.794610641338418,,,0.41007195488085013,0.7072567188125629,0.382918283712184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5656916666666667,,,,,,0.7907240244619668,,,,,,,,,,,,,,,,,,3.13858565131647,1.1477820194375448,,,,,,,,,,,,,,,0.4510184079232365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41341808404056163,,,,,,,,,,,,,,,0.0968566125919873,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7933727810650888,,,,,,,,,,,,,,,,,,,,,,,,,,0.0511230193664222,,,,,0.47137074919617156,,,,,,,,,,,,0.9618835610425935,0.11000839537754196,,,0.5972330009546739,1.5203201522949688,0.18495761864208185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27798333333333336,,,,,,0.2809683312731389,,,,,,,,,,,,,,,,,,0.5526972614017764,1.1319119142480871,,,,,,,,,,,,,,,0.716264523171352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5060620760589254,,,,,,,,,,,,,,,0.5068397872371307,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3082366863905326,,,,,,,,,,,,,,,,,,,,,,,,,,0.24723092165601773,,,,,0.6703017211418825,,,,,,,,,,,,1.0261528413266583,0.8991475665248138,,,0.043499027177385574,1.3134847803839258,0.35228253476528787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245425,,,,,,0.1696161215605007,,,,,,,,,,,,,,,,,,1.6394932854997308,0.627069198326304,,,,,,,,,,,,,,,0.5065250687225324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3872877273174334,,,,,,,,,,,,,,,0.2951988698884992,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2845325443786983,,,,,,,,,,,,,,,,,,,,,,,,,,1.1356467522057028,,,,,0.13598057424450058,,,,,,,,,,,,0.803921581699878,0.09408612762552931,,,1.5357461177838427,1.217109919010724,0.3067004269571728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27621666666666667,,,,,,0.8302674946328883,,,,,,,,,,,,,,,,,,0.4737334901470952,0.6035974461133246,,,,,,,,,,,,,,,0.9776173140776894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18532965924681227,,,,,,,,,,,,,,,0.012925983737974813,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23526627218934912,,,,,,,,,,,,,,,,,,,,,,,,,,0.0619610994721037,,,,,0.8190481102629222,,,,,,,,,,,,1.0758437509792065,0.5410939255890581,,,0.2346354810329838,0.9274642380239013,0.29612652107065085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2848416666666667,,,,,,0.4563091319523235,,,,,,,,,,,,,,,,,,0.7603764021658774,1.2031273442579224,,,,,,,,,,,,,,,1.6256593648380664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435922697486318,,,,,,,,,,,,,,,0.16790048679372443,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13223668639053257,,,,,,,,,,,,,,,,,,,,,,,,,,0.7543712737709259,,,,,0.5734972682084847,,,,,,,,,,,,0.45192948957702056,1.2215405912556485,,,0.2762620335305481,0.6842402710312993,0.40266576740836424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
