Date,110088.SH,113545.SH,113631.SH,123128.SZ,123156.SZ,127027.SZ,127061.SZ,110047.SH,110063.SH,110070.SH,110087.SH,110089.SH,110092.SH,111001.SH,111002.SH,111003.SH,111007.SH,111012.SH,113025.SH,113027.SH,113046.SH,113047.SH,113058.SH,113059.SH,113064.SH,113534.SH,113535.SH,113566.SH,113591.SH,113600.SH,113615.SH,113621.SH,113623.SH,113632.SH,113636.SH,113638.SH,113640.SH,113641.SH,113649.SH,113650.SH,113653.SH,113657.SH,113663.SH,118000.SH,118005.SH,118006.SH,118008.SH,118010.SH,118018.SH,118020.SH,118022.SH,118023.SH,118028.SH,118029.SH,123012.SZ,123013.SZ,123031.SZ,123046.SZ,123052.SZ,123057.SZ,123076.SZ,123078.SZ,123085.SZ,123091.SZ,123106.SZ,123118.SZ,123124.SZ,123126.SZ,123129.SZ,123144.SZ,123152.SZ,123158.SZ,123165.SZ,123166.SZ,123168.SZ,123169.SZ,127017.SZ,127018.SZ,127019.SZ,127020.SZ,127022.SZ,127025.SZ,127030.SZ,127031.SZ,127035.SZ,127042.SZ,127043.SZ,127053.SZ,127054.SZ,127056.SZ,127059.SZ,127062.SZ,127067.SZ,127068.SZ,127070.SZ,127073.SZ,127075.SZ,127078.SZ,128014.SZ,128039.SZ,128049.SZ,128063.SZ,128071.SZ,128072.SZ,128079.SZ,128081.SZ,128085.SZ,128095.SZ,128109.SZ,128111.SZ,128117.SZ,128123.SZ,128128.SZ,128130.SZ,128144.SZ,110060.SH,110064.SH,110068.SH,110074.SH,110075.SH,110080.SH,110082.SH,110086.SH,110091.SH,111000.SH,113024.SH,113030.SH,113044.SH,113054.SH,113505.SH,113519.SH,113526.SH,113530.SH,113546.SH,113549.SH,113570.SH,113574.SH,113578.SH,113593.SH,113595.SH,113597.SH,113598.SH,113608.SH,113609.SH,113622.SH,113637.SH,113644.SH,113646.SH,113651.SH,113652.SH,113654.SH,113656.SH,113658.SH,113664.SH,113665.SH,118009.SH,118014.SH,118016.SH,118017.SH,118019.SH,118025.SH,118026.SH,123002.SZ,123004.SZ,123010.SZ,123014.SZ,123034.SZ,123038.SZ,123044.SZ,123048.SZ,123049.SZ,123061.SZ,123063.SZ,123067.SZ,123071.SZ,123080.SZ,123089.SZ,123101.SZ,123103.SZ,123109.SZ,123112.SZ,123114.SZ,123120.SZ,123127.SZ,123130.SZ,123134.SZ,123136.SZ,123141.SZ,123142.SZ,123146.SZ,123147.SZ,123148.SZ,123149.SZ,123155.SZ,123159.SZ,123160.SZ,123161.SZ,123162.SZ,123163.SZ,127012.SZ,127014.SZ,127024.SZ,127029.SZ,127033.SZ,127034.SZ,127036.SZ,127039.SZ,127040.SZ,127041.SZ,127044.SZ,127047.SZ,127051.SZ,127052.SZ,127055.SZ,127064.SZ,127066.SZ,127071.SZ,127072.SZ,127074.SZ,127077.SZ,127079.SZ,128037.SZ,128041.SZ,128042.SZ,128044.SZ,128066.SZ,128070.SZ,128076.SZ,128120.SZ,128121.SZ,128125.SZ,128127.SZ,128132.SZ,128134.SZ,128138.SZ,128141.SZ,128143.SZ,110044.SH,110045.SH,110052.SH,110072.SH,110090.SH,111004.SH,111005.SH,111006.SH,111008.SH,111009.SH,111011.SH,113016.SH,113017.SH,113033.SH,113049.SH,113061.SH,113063.SH,113524.SH,113527.SH,113537.SH,113542.SH,113561.SH,113575.SH,113576.SH,113589.SH,113625.SH,113626.SH,113627.SH,113628.SH,113629.SH,113633.SH,113643.SH,113655.SH,113659.SH,113662.SH,123011.SZ,123039.SZ,123072.SZ,123075.SZ,123088.SZ,123093.SZ,123154.SZ,123174.SZ,127004.SZ,127007.SZ,127016.SZ,127037.SZ,127050.SZ,127063.SZ,127065.SZ,127069.SZ,128023.SZ,128056.SZ,128075.SZ,128082.SZ,128087.SZ,128090.SZ,128100.SZ,110055.SH,113565.SH,113584.SH,113605.SH,113634.SH,113647.SH,113648.SH,123056.SZ,123107.SZ,123133.SZ,123172.SZ,127015.SZ,127045.SZ,127046.SZ,127049.SZ,127060.SZ,127076.SZ,128017.SZ,128026.SZ,128030.SZ,128036.SZ,128106.SZ,128114.SZ,128119.SZ,128135.SZ,128142.SZ,110057.SH,110076.SH,113563.SH,113579.SH,113585.SH,113588.SH,113601.SH,113606.SH,113610.SH,113618.SH,113624.SH,113660.SH,118004.SH,118012.SH,123018.SZ,123029.SZ,123064.SZ,123065.SZ,123082.SZ,123090.SZ,123098.SZ,123099.SZ,123108.SZ,123113.SZ,123117.SZ,123119.SZ,123132.SZ,123135.SZ,123145.SZ,123150.SZ,123151.SZ,123171.SZ,127006.SZ,127028.SZ,127057.SZ,127058.SZ,128021.SZ,128025.SZ,128053.SZ,128062.SZ,128091.SZ,128097.SZ,128108.SZ,128124.SZ,128133.SZ,110043.SH,110053.SH,110059.SH,110067.SH,110073.SH,110079.SH,110083.SH,113011.SH,113013.SH,113021.SH,113037.SH,113042.SH,113043.SH,113050.SH,113052.SH,113055.SH,113056.SH,113057.SH,113060.SH,113062.SH,113065.SH,113516.SH,127005.SZ,127032.SZ,128034.SZ,128048.SZ,128116.SZ,128129.SZ,110058.SH,110062.SH,110081.SH,110085.SH,111010.SH,113045.SH,113053.SH,113504.SH,113569.SH,113573.SH,113577.SH,113582.SH,113594.SH,113596.SH,113602.SH,113604.SH,113616.SH,113619.SH,113639.SH,113661.SH,118003.SH,118007.SH,118011.SH,118013.SH,118015.SH,118021.SH,118024.SH,118027.SH,118030.SH,123015.SZ,123022.SZ,123025.SZ,123035.SZ,123050.SZ,123054.SZ,123059.SZ,123077.SZ,123083.SZ,123087.SZ,123096.SZ,123100.SZ,123104.SZ,123115.SZ,123116.SZ,123121.SZ,123122.SZ,123131.SZ,123138.SZ,123140.SZ,123143.SZ,123153.SZ,123157.SZ,123164.SZ,123167.SZ,123170.SZ,123173.SZ,127021.SZ,127026.SZ,127038.SZ,127080.SZ,128033.SZ,128035.SZ,128074.SZ,128078.SZ,128083.SZ,128101.SZ,128118.SZ,128122.SZ,128131.SZ,128136.SZ,128137.SZ,128140.SZ,110048.SH,110061.SH,110077.SH,110084.SH,113039.SH,113048.SH,113051.SH,113532.SH,123092.SZ,128105.SZ
2020-06-08,,0.9431,,,,,,0.2495,0.3652,0.5061,,,,,,,,,0.1046,1.7246,,,,,,0.4929,0.3948,9.2930,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0467,321.9574,440.5132,4.0583,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.3492,58.1719,0.5679,0.1024,0.4219,0.7128,23.9681,0.5323,0.5739,1.5756,0.0000,,,,,,,0.6342,0.4950,0.4937,,,,,,,,0.1199,0.2126,,,0.1359,0.9971,1.2279,0.1589,2.6920,0.2073,0.6696,0.4933,12.4961,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,0.1771,0.6678,227.7113,49.6406,92.6358,0.8871,0.7623,2.2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1358,0.1282,,,,,,,,,,,,,,,,,,,,,0.4266,687.0801,0.6393,0.9180,1.3370,6.9707,1.6539,,,,,,,,,,246.9727,0.9849,0.2740,,,,,,,,,10.4599,0.8899,0.2743,,,,1.2002,1.9755,0.7500,0.1870,0.4286,2.3421,1.0640,,,,,,,,,,,,1.1003,0.2682,,,,,,,181.0763,3.1160,0.9085,,,,,,0.6901,4.7341,1.9830,0.3794,1.1017,2.3398,1.9414,0.3612,25.1428,0.0000,,,,,,,,,1.7736,,,,,,0.7562,1.4320,130.2561,132.8982,0.4607,,,,,0.5117,,0.4094,2.0104,,,,,,,,,,,474.0612,60.0784,,,,,,,,,,,,,,,,,0.7168,,,,0.2432,0.9974,70.8738,1.0550,1069.9008,1.1113,0.0000,,,0.1316,0.2763,0.2799,0.4161,,,,0.2739,0.2932,0.0347,,,,,,,,,,,,0.9867,0.1419,,0.4002,0.1949,,,0.2875,2.3125,,,,,,0.4558,0.7103,2.6719,30.2529,0.0000,,,,,,,,,,,,,,,,,,122.4723,8.8673,28.3349,0.6656,4.2533,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6033,0.2561,2.7524,1.3885,0.3429,4.3045,,,,,,,0.3407,0.0794,,,,,,0.1457,,5.8514
2020-06-09,,0.2963,,,,,,0.2185,0.6349,0.5952,,,,,,,,,0.2426,0.7482,,,,,,0.7886,0.4102,8.3120,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8504,597.7676,332.5068,1.8869,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.3288,7.4965,0.3862,0.4220,0.1490,0.2078,12.3047,0.2537,0.5269,2.0199,0.0000,,,,,,,0.7913,0.2681,0.2796,,,,,,,,0.3563,0.2942,,,0.3324,0.3130,165.5244,0.3070,2.0579,0.1631,2.9879,1.3319,2.7438,,,,,,,,,,,,,,,,,,,,,,,,,2.3156,0.1120,0.0445,284.3700,168.4535,13.7222,0.7960,0.7781,0.6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0703,0.1232,,,,,,,,,,,,,,,,,,,,,0.1542,261.1957,0.5642,0.4918,1.0317,4.5883,2.6722,,,,,,,,,,822.1039,0.4970,0.2848,,,,,,,,,2.7180,0.4816,0.4216,,,,0.2558,2.2375,1.8152,0.8056,0.7224,6.1371,1.3263,,,,,,,,,,,,0.7758,0.2696,,,,,,,522.3268,1.3446,1.4694,,,,,,0.1857,4.6399,0.4441,0.2089,2.8767,6.6793,1.9426,0.3448,20.4849,0.0000,,,,,,,,,1.6893,,,,,,0.3912,0.9368,69.3314,77.8972,0.5231,,,,,0.6327,,0.1260,1.0086,0.0000,,,,,,,,,,279.1783,40.7151,,,,,,,,,,,,,,,,,0.2756,,,,2.8953,1.7238,51.4382,0.8594,618.9967,1.7476,0.0000,,,0.0574,0.3294,0.6854,0.4932,,,,0.4247,0.2388,0.0582,,,,,,,,,,,,1.0356,0.2045,,0.2071,0.6140,,,0.8015,1.1445,,,,,,0.9989,0.2304,1.4219,20.1658,0.0000,,,,,,,,,,,,,,,,,,81.0350,3.3397,31.3413,0.0772,1.8389,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8259,0.2172,4.0153,1.2695,1.0064,0.5267,,,,,,,0.3925,0.2341,,,,,,0.2098,,1.9409
2020-06-10,,0.1831,,,,,,1.3463,0.7782,1.1791,,,,,,,,,0.4037,0.4638,,,,,,0.7424,0.3546,3.9810,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1822,297.9298,207.8836,0.2945,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,1.2952,9.7422,0.6618,0.4353,0.9212,0.4322,78.7776,0.4209,0.7299,0.6872,0.0000,,,,,,,0.1177,0.4012,0.2298,,,,,,,,0.3062,0.3708,,,0.3224,0.2979,25.5426,0.0880,2.3763,0.1885,1.8814,0.1312,4.5305,,,,,,,,,,,,,,,,,,,,,,,,,1.2205,0.3571,0.2039,98.0991,68.8665,5.5498,0.2416,0.7904,1.1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2478,0.3954,,,,,,,,,,,,,,,,,,,,,0.3687,102.4887,1.2554,0.3766,0.7398,4.9926,1.8746,,,,,,,,,,358.2856,0.9839,0.1304,,,,,,,,,1.7127,0.1502,1.1079,,,,0.6340,0.8353,1.0547,0.2375,0.2769,2.7112,1.0210,,,,,,,,,,,,2.2897,0.4930,,,,,,,118.7061,1.0679,1.0271,,,,,,0.2169,3.2995,2.2071,0.8440,1.0518,0.8403,1.0693,4.2466,30.4880,0.0000,,,,,,,,,2.7489,,,,,,0.2644,1.1100,96.8589,277.4012,0.1999,,,,,0.1889,,0.1551,27.4344,0.0000,,,,,,,,,,244.7328,160.9207,,,,,,,,,,,,,,,,,0.5863,,,,0.2437,1.1835,231.6229,0.5987,324.7597,0.7121,0.0000,,,0.7277,0.1300,0.4092,0.1825,,,,0.5779,0.1785,0.0794,,,,,,,,,,,,0.6041,0.3538,,0.1980,0.6751,,,1.4685,0.8360,,,,,,0.3064,0.2607,1.7630,18.4625,0.0000,,,,,,,,,,,,,,,,,,70.9119,3.5133,15.1480,0.8340,1.8175,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,1.7575,0.1547,6.8826,1.9689,0.5881,0.5055,,,,,,,0.2947,0.1127,,,,,,0.3402,,2.0031
2020-06-11,,0.6931,,,,,,1.0540,0.5447,0.6227,,,,,,,,,0.1714,0.3672,,,,,,1.1029,0.2982,5.5205,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7938,186.3498,256.0049,0.5471,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.6691,4.0166,0.2679,0.2361,0.2466,0.4176,23.7725,0.3424,0.1901,1.5355,0.0000,0.0000,,,,,,0.7428,0.6860,1.2998,,,,,,,,0.0256,1.5698,,,0.2858,0.3501,75.4704,0.3507,2.9939,0.5480,1.4796,1.1284,3.8849,,,,,,,,,,,,,,,,,,,,,,,,,0.4013,0.1083,0.3089,94.9627,69.5721,13.3175,0.4909,0.3518,0.4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2194,0.0731,,,,,,,,,,,,,,,,,,,,,0.3289,185.8493,2.0316,0.4178,1.2376,5.2848,2.1667,,,,,,,,,,522.6440,0.3920,0.2514,,,,,,,,,2.8692,0.1569,0.7239,,,,0.8777,0.9285,18.9661,0.2716,2.8562,2.9682,0.8565,,,,,,,,,,,,2.9039,1.2704,,,,,,,984.0000,0.5548,1.2185,,,,,,0.2991,5.7892,0.9235,0.8638,7.2469,34.0007,1.2327,1.0531,30.7792,0.0000,,,,,,,,,3.3926,,,,,,0.1554,1.0396,64.4722,156.6995,1.3325,,,,,0.5129,,2.4160,6.9727,0.0000,,,,,,,,,,115.1509,72.3198,,,,,,,,,,,,,,,,,0.4635,,,,0.1898,0.5768,102.1568,0.6831,202.7564,0.4070,0.0000,,,0.4486,1.1272,0.5643,0.6346,,,,0.3582,0.5251,0.3207,,,,,,,,,,,,0.7624,0.6818,,0.3599,0.5011,,,1.0110,1.1832,,,,,,0.4191,0.2785,2.7419,20.4608,0.0000,,,,,,,,,,,,,,,,,,327.0857,3.3132,17.6110,0.8238,0.8306,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.3822,0.8970,14.1677,8.2991,0.7935,1.7634,,,,,,,0.2876,0.1139,,,,,,0.2792,,0.7633
2020-06-12,,0.3865,,,,,,0.5842,0.6844,0.2898,,,,,,,,,0.1796,0.2758,,,,,,0.5774,0.4200,8.8240,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5933,168.2159,140.8394,1.2784,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.1967,11.2852,0.7769,0.0863,2.7743,0.2665,23.8605,1.0377,0.2545,0.8251,0.0000,0.0000,,,,,,0.6289,0.5739,0.4925,,,,,,,,0.0419,1.2637,,,0.3155,0.2441,24.2765,0.2413,2.7812,0.4556,0.6175,1.2150,1.7427,,,,,,,,,,,,,,,,,,,,,,,,,1.7347,0.2130,0.3726,56.5938,73.7181,7.2395,1.0180,0.6681,2.1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0943,0.0658,,,,,,,,,,,,,,,,,,,,,0.1692,128.0014,1.9706,0.3676,1.2682,3.1217,1.4815,,,,,,,,,,214.9174,0.2291,0.3406,,,,,,,,,1.1052,0.5290,0.3899,,,,0.1691,0.5173,1.9483,0.1043,0.8462,1.4262,0.8767,,,,,,,,,,,,1.2863,0.4858,,,,,,,678.6913,0.6724,0.9772,,,,,,0.1983,4.0637,0.7051,0.7911,1.8230,5.5436,6.6867,11.7198,17.8696,0.0000,,,,,,,,,4.2689,,,,,,0.0869,0.3984,104.2889,100.1463,1.0435,,,,,1.1214,,0.4921,1.6622,0.0000,,,,,,,,,,95.5966,177.5765,,,,,,,,,,,,,,,,,0.1003,,,,0.8930,11.4565,770.4219,0.7555,376.2101,0.4399,0.0000,,,1.2465,0.5804,0.5650,0.5556,,,,0.4370,0.7579,0.0790,,,,,,,,,,,,0.4291,0.4451,,0.2268,0.8198,,,0.5411,1.5290,,,,,,1.0853,0.2050,3.1915,8.7738,0.0000,,,,,,,,,,,,,,,,,,385.8880,1.3075,93.3012,1.6008,0.7594,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.1805,0.1282,8.0757,2.2726,0.8436,1.3968,,,,,,,0.5180,0.4408,,,,,,0.0789,,1.7690
2020-06-15,,0.3110,,,,,,0.6784,0.8833,0.3561,,,,,,,,,0.1386,0.8046,,,,,,0.4974,2.1287,7.4225,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4908,146.2880,103.7688,1.3146,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.5460,12.0014,0.2430,0.1602,4.5126,3.1684,15.6600,0.2732,0.3737,0.8489,0.0000,0.0000,,,,,,0.2466,0.2602,0.4743,,,,,,,,0.1274,1.8935,,,0.6341,0.2966,9.9421,0.6189,2.4463,0.2374,0.6614,1.6269,2.0424,,,,,,,,,,,,,,,,,,,,,,,,,4.0658,0.5122,0.6138,47.7814,56.6476,3.4793,0.6100,0.6399,4.8137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1173,0.0439,,,,,,,,,,,,,,,,,,,,,0.1562,493.5476,1.1419,0.6726,0.3880,2.2410,2.2050,,,,,,,,,,457.8659,0.1536,0.5261,,,,,,,,,1.4940,0.3673,2.0046,,,,0.1740,1.1824,0.5839,2.7742,0.4959,5.2727,1.4565,,,,,,,,,,,,1.5268,0.4643,,,,,,,181.9777,0.7974,0.5466,,,,,,0.5668,3.2024,0.1868,9.5709,1.4848,2.2487,29.3750,14.6645,33.3964,0.0000,,,,,,,,,8.6776,,,,,,0.4024,1.0232,171.5407,137.7366,1.6807,,,,,0.2766,,0.4192,2.2781,0.0000,,,,,,,,,,261.9840,218.6241,,,,,,,,,,,,,,,,,0.0576,,,,0.7698,2.3211,745.8405,0.8214,447.0546,0.8725,0.0000,,,0.1314,0.2769,0.4205,0.3022,,,,0.2924,0.7791,0.0859,,,,,,,,,,,,0.6587,2.5160,,0.3990,0.0917,,,0.5152,1.0322,,,,,,0.8546,0.2351,2.9104,27.6979,0.0000,,,,,,,,,,,,,,,,,,97.1513,1.4564,25.6597,0.4282,1.9092,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.8652,4.0381,26.7020,0.9930,0.5645,1.1222,,,,,,,0.1527,0.0766,,,,,,0.6494,,13.6282
2020-06-16,,1.0218,,,,,,0.6474,2.7075,3.6711,,,,,,,,,0.2113,0.5753,,,,,,0.2500,0.5781,7.5315,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2854,105.0043,163.0194,0.9138,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.1813,18.6152,0.4398,1.8401,2.3116,0.8486,18.0626,0.6658,0.4662,0.5067,0.0000,0.0000,,,,,,0.7953,0.3964,0.3595,,,,,,,,0.1199,0.4839,,,0.5202,1.5628,6.7061,0.1735,5.9513,0.5518,0.5125,1.3558,2.5206,,,,,,,,,,,,,,,,,,,,,,,,,1.0330,0.1467,0.3960,78.2724,147.4457,25.4987,0.2933,0.6278,2.2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1781,0.2058,,,,,,,,,,,,,,,,,,,,,0.1144,451.9094,1.1826,2.2893,0.6208,4.8258,1.5244,,,,,,,,,,366.7777,0.1645,0.3221,,,,,,,,,0.6383,0.9379,0.7014,,,,0.2813,0.7462,0.6429,0.6161,0.3593,1.6407,1.0387,,,,,,,,,,,,2.0633,0.6212,,,,,,,266.3410,0.5448,0.4081,,,,,,0.2493,3.5416,0.8109,4.3411,1.4601,1.9926,13.5120,10.4959,19.3614,0.0000,,,,,,,,,3.2710,,,,,,0.0795,1.2636,51.0836,56.8864,0.2882,,,,,0.1606,,1.2115,3.1046,0.0000,,,,,,,,,,284.8832,223.3906,,,,,,,,,,,,,,,,,0.1033,,,,1.9885,0.8242,387.3275,0.8050,173.2326,0.6819,0.0000,,,0.2336,0.1445,0.2868,0.5341,,,,0.3637,0.5599,0.0555,,,,,,,,,,,,0.8014,0.6827,,0.6953,0.1836,,,0.7584,3.4522,,,,,,0.6034,0.2083,2.2693,14.4700,0.0000,,,,,,,,,,,,,,,,,,96.2384,78.9253,22.1475,0.3857,1.1169,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.8555,0.6966,16.1365,1.2490,1.7471,10.9740,,,,,,,0.0419,0.0426,,,,,,0.7042,,3.2964
2020-06-17,,2.7856,,,,,,0.2767,0.0992,3.8195,,,,,,,,,0.2603,0.3827,,,,,,0.4560,0.6641,37.1550,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7196,63.8757,68.6177,0.6895,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.3730,4.4861,0.1945,0.1506,0.8567,0.3994,168.9680,0.4445,0.4249,0.1815,0.0000,0.0000,,,,,,1.1493,0.3066,0.5691,,,,,,,,0.2588,1.0825,,,0.2263,1.6283,14.4552,0.1176,9.3127,1.2229,0.6332,1.2107,4.7810,,,,,,,,,,,,,,,,,,,,,,,,,0.6494,0.0729,0.1065,39.5928,58.2173,5.6686,1.3373,3.0700,1.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2505,0.1383,,,,,,,,,,,,,,,,,,,,,0.1960,124.4309,0.2311,1.1357,0.5381,4.2086,1.2871,,,,,,,,,,158.9727,0.0952,0.6786,,,,,,,,,0.5883,0.6286,1.5614,,,,0.3343,0.7910,0.1406,0.2257,0.3990,0.8612,0.6092,,,,,,,,,,,,3.0826,0.3238,,,,,,,123.3148,1.9599,0.5110,,,,,,0.1932,2.4417,1.2340,2.4023,0.8812,2.3241,9.8049,3.6295,32.9557,0.0000,,,,,,,,,3.7174,,,,,,0.1193,1.2923,166.3567,157.6024,0.5545,0.0000,,,,16.6524,,1.1367,1.0243,0.0000,0.0000,,,,,,,,,760.6686,262.8845,,,,,,,,,,,,,,,,,0.8111,,,,1.7951,4.2518,483.0198,3.6543,542.6928,0.4571,0.0000,,,0.0733,0.3910,0.6224,0.3208,,,,0.2960,0.1535,0.0412,,,,,,,,,,,,0.8898,0.5169,,0.5067,0.8410,,,0.5326,1.1579,,,,,,0.6619,1.1370,1.4096,17.5525,0.0000,,,,,,,,,,,,,,,,,,108.3976,55.4797,10.4031,0.1079,0.7969,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.1623,0.1994,8.8169,0.6357,0.2867,2.8359,,,,,,,0.9923,0.0632,,,,,,0.0759,,3.0398
2020-06-18,,4.0386,,,,,,0.3481,0.1788,13.5639,,,,,,,,,0.5920,0.9588,,,,,,0.1734,0.2676,47.9960,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4244,101.4229,262.4901,0.3395,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.2341,3.5431,0.1909,0.1876,0.6189,1.8404,32.0659,0.2292,0.4966,0.6323,0.0000,0.0000,,,,,,1.0806,0.2633,0.8081,,,,,,,,0.2650,0.8181,,,0.2736,1.0762,9.9073,0.2113,3.2449,0.6059,0.6104,0.6389,2.6794,,,,,,,,,,,,,,,,,,,,,,,,,1.0779,0.2427,0.1138,65.9861,348.9242,3.7729,0.6943,0.6512,0.4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3457,0.2075,,,,,,,,,,,,,,,,,,,,,0.1268,439.0825,0.7357,0.8358,0.7734,2.4614,1.2860,,,,,,,,,,110.7070,0.0972,0.3734,,,,,,,,,0.2248,0.2458,0.6134,,,,1.4157,0.9242,0.2297,0.0325,0.3741,0.6703,1.2621,,,,,,,,,,,,3.6307,0.0810,,,,,,,106.0769,0.1449,0.8454,,,,,,0.1383,2.4549,0.6972,0.8403,101.3782,0.8311,3.9296,1.9420,16.6696,0.0000,,,,,,,,,4.0107,,,,,,0.3925,1.1892,403.8702,103.1285,0.8385,0.0000,,,,4.5812,,0.3499,1.1986,0.0000,0.0000,,,,,,,,,641.6069,109.5317,,,,,,,,,,,,,,,,,0.5123,,,,1.5417,1.9202,137.2829,0.9564,120.9116,0.8089,0.0000,,,0.4493,0.7323,1.2082,2.7357,,,,0.8463,0.5804,0.2787,,,,,,,,,,,,1.5761,1.0164,,0.6197,2.0052,,,0.2709,4.8455,,,,,,0.4837,0.4312,12.0822,224.8592,0.0000,,,,,,,,,,,,,,,,,,171.5869,24.8315,18.7241,0.3556,1.0454,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.1580,1.4989,8.6763,1.0420,0.2645,1.0427,,,,,,,0.2531,0.2253,,,,,,0.2668,,10.5188
2020-06-19,,1.5438,,,,,,0.4089,0.2295,2.1800,,,,,,,,,0.6773,0.5444,,,,,,0.1676,0.3490,33.8700,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4819,178.6241,112.5589,0.8842,0.0000,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0.5088,3.1634,0.2858,0.5377,0.7269,1.9330,21.8146,0.3872,0.4820,3.1090,0.0000,0.0000,,,,,,1.4134,0.5046,0.4274,,,,,,,,0.2104,2.1908,,,0.7849,0.6352,4.6266,0.5171,2.8269,0.4712,0.3886,2.3008,8.2966,,,,,,,,,,,,,,,,,,,,,,,,,1.7713,0.2717,0.0680,39.0862,130.1582,5.0464,1.8020,0.7882,0.9590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6226,0.0741,,,,,,,,,,,,,,,,,,,,,0.3422,122.1021,2.2573,1.7702,0.6190,5.0558,1.1768,,,,,,,,,,142.2853,0.3440,0.5661,,,,,,,,,0.9062,0.7411,0.5639,,,,2.7343,1.6161,1.2029,0.5904,0.3214,0.9199,0.9365,,,,,,,,,,,,1.9073,0.4659,,,,,,,123.7926,0.3118,0.5565,,,,,,0.1575,3.3302,0.3541,0.9669,54.2959,1.6094,2.3924,2.8736,17.2608,0.0000,,,,,,,,,2.9588,,,,,,0.3763,1.7495,129.8076,59.0340,1.0840,0.0000,,,,1.2405,,0.9152,2.3820,0.0000,0.0000,,,,,,,,,533.6370,248.9921,,,,,,,,,,,,,,,,,0.2449,,,,0.6309,2.3201,100.0576,0.5825,89.9102,1.2824,119.4291,,,0.3268,0.8629,0.6140,1.0638,,,,0.6368,0.5880,0.2233,,,,,,,,,,,,0.4315,1.3937,,0.5955,0.8122,,,0.2076,1.3506,,,,,,1.9398,0.3969,4.3389,96.3033,0.0000,,,,,,,,,,,,,,,,,,53.5924,43.1474,17.9921,0.3063,1.4429,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,0.9125,0.4404,6.3317,2.0332,0.3837,1.9886,,,,,,,0.1669,0.1117,,,,,,0.1387,,2.7586
