Date,110088.SH,113545.SH,113631.SH,123128.SZ,123156.SZ,127027.SZ,127061.SZ,110047.SH,110063.SH,110070.SH,110087.SH,110089.SH,110092.SH,111001.SH,111002.SH,111003.SH,111007.SH,111012.SH,113025.SH,113027.SH,113046.SH,113047.SH,113058.SH,113059.SH,113064.SH,113534.SH,113535.SH,113566.SH,113591.SH,113600.SH,113615.SH,113621.SH,113623.SH,113632.SH,113636.SH,113638.SH,113640.SH,113641.SH,113649.SH,113650.SH,113653.SH,113657.SH,113663.SH,118000.SH,118005.SH,118006.SH,118008.SH,118010.SH,118018.SH,118020.SH,118022.SH,118023.SH,118028.SH,118029.SH,123012.SZ,123013.SZ,123031.SZ,123046.SZ,123052.SZ,123057.SZ,123076.SZ,123078.SZ,123085.SZ,123091.SZ,123106.SZ,123118.SZ,123124.SZ,123126.SZ,123129.SZ,123144.SZ,123152.SZ,123158.SZ,123165.SZ,123166.SZ,123168.SZ,123169.SZ,127017.SZ,127018.SZ,127019.SZ,127020.SZ,127022.SZ,127025.SZ,127030.SZ,127031.SZ,127035.SZ,127042.SZ,127043.SZ,127053.SZ,127054.SZ,127056.SZ,127059.SZ,127062.SZ,127067.SZ,127068.SZ,127070.SZ,127073.SZ,127075.SZ,127078.SZ,128014.SZ,128039.SZ,128049.SZ,128063.SZ,128071.SZ,128072.SZ,128079.SZ,128081.SZ,128085.SZ,128095.SZ,128109.SZ,128111.SZ,128117.SZ,128123.SZ,128128.SZ,128130.SZ,128144.SZ,110060.SH,110064.SH,110068.SH,110074.SH,110075.SH,110080.SH,110082.SH,110086.SH,110091.SH,111000.SH,113024.SH,113030.SH,113044.SH,113054.SH,113505.SH,113519.SH,113526.SH,113530.SH,113546.SH,113549.SH,113570.SH,113574.SH,113578.SH,113593.SH,113595.SH,113597.SH,113598.SH,113608.SH,113609.SH,113622.SH,113637.SH,113644.SH,113646.SH,113651.SH,113652.SH,113654.SH,113656.SH,113658.SH,113664.SH,113665.SH,118009.SH,118014.SH,118016.SH,118017.SH,118019.SH,118025.SH,118026.SH,123002.SZ,123004.SZ,123010.SZ,123014.SZ,123034.SZ,123038.SZ,123044.SZ,123048.SZ,123049.SZ,123061.SZ,123063.SZ,123067.SZ,123071.SZ,123080.SZ,123089.SZ,123101.SZ,123103.SZ,123109.SZ,123112.SZ,123114.SZ,123120.SZ,123127.SZ,123130.SZ,123134.SZ,123136.SZ,123141.SZ,123142.SZ,123146.SZ,123147.SZ,123148.SZ,123149.SZ,123155.SZ,123159.SZ,123160.SZ,123161.SZ,123162.SZ,123163.SZ,127012.SZ,127014.SZ,127024.SZ,127029.SZ,127033.SZ,127034.SZ,127036.SZ,127039.SZ,127040.SZ,127041.SZ,127044.SZ,127047.SZ,127051.SZ,127052.SZ,127055.SZ,127064.SZ,127066.SZ,127071.SZ,127072.SZ,127074.SZ,127077.SZ,127079.SZ,128037.SZ,128041.SZ,128042.SZ,128044.SZ,128066.SZ,128070.SZ,128076.SZ,128120.SZ,128121.SZ,128125.SZ,128127.SZ,128132.SZ,128134.SZ,128138.SZ,128141.SZ,128143.SZ,110044.SH,110045.SH,110052.SH,110072.SH,110090.SH,111004.SH,111005.SH,111006.SH,111008.SH,111009.SH,111011.SH,113016.SH,113017.SH,113033.SH,113049.SH,113061.SH,113063.SH,113524.SH,113527.SH,113537.SH,113542.SH,113561.SH,113575.SH,113576.SH,113589.SH,113625.SH,113626.SH,113627.SH,113628.SH,113629.SH,113633.SH,113643.SH,113655.SH,113659.SH,113662.SH,123011.SZ,123039.SZ,123072.SZ,123075.SZ,123088.SZ,123093.SZ,123154.SZ,123174.SZ,127004.SZ,127007.SZ,127016.SZ,127037.SZ,127050.SZ,127063.SZ,127065.SZ,127069.SZ,128023.SZ,128056.SZ,128075.SZ,128082.SZ,128087.SZ,128090.SZ,128100.SZ,110055.SH,113565.SH,113584.SH,113605.SH,113634.SH,113647.SH,113648.SH,123056.SZ,123107.SZ,123133.SZ,123172.SZ,127015.SZ,127045.SZ,127046.SZ,127049.SZ,127060.SZ,127076.SZ,128017.SZ,128026.SZ,128030.SZ,128036.SZ,128106.SZ,128114.SZ,128119.SZ,128135.SZ,128142.SZ,110057.SH,110076.SH,113563.SH,113579.SH,113585.SH,113588.SH,113601.SH,113606.SH,113610.SH,113618.SH,113624.SH,113660.SH,118004.SH,118012.SH,123018.SZ,123029.SZ,123064.SZ,123065.SZ,123082.SZ,123090.SZ,123098.SZ,123099.SZ,123108.SZ,123113.SZ,123117.SZ,123119.SZ,123132.SZ,123135.SZ,123145.SZ,123150.SZ,123151.SZ,123171.SZ,127006.SZ,127028.SZ,127057.SZ,127058.SZ,128021.SZ,128025.SZ,128053.SZ,128062.SZ,128091.SZ,128097.SZ,128108.SZ,128124.SZ,128133.SZ,110043.SH,110053.SH,110059.SH,110067.SH,110073.SH,110079.SH,110083.SH,113011.SH,113013.SH,113021.SH,113037.SH,113042.SH,113043.SH,113050.SH,113052.SH,113055.SH,113056.SH,113057.SH,113060.SH,113062.SH,113065.SH,113516.SH,127005.SZ,127032.SZ,128034.SZ,128048.SZ,128116.SZ,128129.SZ,110058.SH,110062.SH,110081.SH,110085.SH,111010.SH,113045.SH,113053.SH,113504.SH,113569.SH,113573.SH,113577.SH,113582.SH,113594.SH,113596.SH,113602.SH,113604.SH,113616.SH,113619.SH,113639.SH,113661.SH,118003.SH,118007.SH,118011.SH,118013.SH,118015.SH,118021.SH,118024.SH,118027.SH,118030.SH,123015.SZ,123022.SZ,123025.SZ,123035.SZ,123050.SZ,123054.SZ,123059.SZ,123077.SZ,123083.SZ,123087.SZ,123096.SZ,123100.SZ,123104.SZ,123115.SZ,123116.SZ,123121.SZ,123122.SZ,123131.SZ,123138.SZ,123140.SZ,123143.SZ,123153.SZ,123157.SZ,123164.SZ,123167.SZ,123170.SZ,123173.SZ,127021.SZ,127026.SZ,127038.SZ,127080.SZ,128033.SZ,128035.SZ,128074.SZ,128078.SZ,128083.SZ,128101.SZ,128118.SZ,128122.SZ,128131.SZ,128136.SZ,128137.SZ,128140.SZ,110048.SH,110061.SH,110077.SH,110084.SH,113039.SH,113048.SH,113051.SH,113532.SH,123092.SZ,128105.SZ
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8126,6.0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0352,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4741,40.0632,15.9167,6.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5814,-3.1253,12.0143,8.7303,,,,,,,,,,,,,14.5695,27.5094,,,,,,,,,,0.2238,21.9682,,,,,,,,,,,,,,,,,,,,,,,3.8026,,,,,,,,93.0001,22.8663,,,,,,,79.9780,,,,,,,,,,,,,,,,,,,,,,,,47.9527,46.2232,46.2642,12.1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6106,,,,100.6257,3.1138,,,,,,,,13.4805,,,,,,,15.2795,38.3707,,,,,,,,,,,,,3.9112,42.3828,,2.9333,,,,,,,,,,,4.5942,,,,,,,,,,,,,,,,,,,,,,6.4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3352,37.9945,,,,,,,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0574,6.7830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7634,1.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1860,40.0632,16.8616,6.4539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0159,-3.6917,11.2346,8.9381,,,,,,,,,,,,,15.6808,26.8475,,,,,,,,,,-0.5836,21.4811,,,,,,,,,,,,,,,,,,,,,,,5.0229,,,,,,,,94.2377,23.4182,,,,,,,78.2574,,,,,,,,,,,,,,,,,,,,,,,,49.9761,47.3045,46.3766,12.2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5075,,,,101.4004,3.4517,,,,,,,,14.5711,,,,,,,15.8262,39.5784,,,,,,,,,,,,,5.2728,42.9892,,3.9035,,,,,,,,,,,7.3723,,,,,,,,,,,,,,,,,,,,,,6.5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0053,38.6164,,,,,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8539,8.4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6586,3.7062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0526,40.0632,22.1418,7.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6274,-3.6081,13.1156,9.6574,,,,,,,,,,,,,18.5964,26.8506,,,,,,,,,,0.5980,23.1963,,,,,,,,,,,,,,,,,,,,,,,5.4775,,,,,,,,97.5953,26.0892,,,,,,,83.2960,,,,,,,,,,,,,,,,,,,,,,,,56.0360,44.7163,46.6642,12.7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6582,,,,103.4491,5.8279,,,,,,,,15.9662,,,,,,,15.5304,40.9326,,,,,,,,,,,,,6.3618,43.7533,,4.9056,,,,,,,,,,,6.2804,,,,,,,,,,,,,,,,,,,,,,5.6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7087,37.4087,,,,,,,,,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7323,7.2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5497,2.5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5812,40.0632,18.1107,5.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9958,-5.1394,11.9072,5.9842,,,,,,,,,,,,,16.4633,26.0282,,,,,,,,,,1.0959,20.9715,,,,,,,,,,,,,,,,,,,,,,,4.8115,,,,,,,,95.7222,24.2737,,,,,,,81.1059,,,,,,,,,,,,,,,,,,,,,,,,49.9274,42.7322,46.7667,12.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9584,,,,97.6898,5.9141,,,,,,,,15.0816,,,,,,,14.6995,38.9482,,,,,,,,,,,,,4.7225,41.1213,,3.8207,,,,,,,,,,,5.3970,,,,,,,,,,,,,,,,,,,,,,4.4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7156,35.4062,,,,,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8192,6.1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2611,2.2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9152,40.0632,14.6992,2.6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2273,-4.0436,11.6468,4.4824,,,,,,,,,,,,,15.8782,24.5071,,,,,,,,,,1.4126,19.9929,,,,,,,,,,,,,,,,,,,,,,,4.8556,,,,,,,,95.1380,24.0908,,,,,,,79.2281,,,,,,,,,,,,,,,,,,,,,,,,50.0400,41.8273,48.3201,12.5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2910,,,,100.0407,4.8658,,,,,,,,14.7581,,,,,,,15.3265,38.6668,,,,,,,,,,,,,4.6861,40.0542,,4.0194,,,,,,,,,,,5.6255,,,,,,,,,,,,,,,,,,,,,,4.3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5550,32.6038,,,,,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4412,6.1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3765,2.7584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5666,40.0632,15.1075,4.0729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9429,-2.5057,12.0442,5.6932,,,,,,,,,,,,,16.3659,25.1481,,,,,,,,,,1.8085,19.9663,,,,,,,,,,,,,,,,,,,,,,,4.4884,,,,,,,,95.0317,24.5762,,,,,,,79.4310,,,,,,,,,,,,,,,,,,,,,,,,50.8867,41.7331,49.0326,12.7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7654,,,,100.6842,6.3148,,,,,,,,14.2051,,,,,,,14.2882,37.6781,,,,,,,,,,,,,4.9194,40.7519,,4.2279,,,,,,,,,,,7.5583,,,,,,,,,,,,,,,,,,,,,,4.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9060,32.3519,,,,,,,,,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6398,5.5073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4689,2.5915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0394,40.0632,13.9772,2.5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7146,-2.8922,12.0345,5.0798,,,,,,,,,,,,,14.7597,21.6404,,,,,,,,,,2.2218,19.5100,,,,,,,,,,,,,,,,,,,,,,,3.2677,,,,,,,,94.0033,23.2589,,,,,,,76.9788,,,,,,,,,,,,,,,,,,,,,,,,45.1508,40.8587,48.5252,12.7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1427,,,,-0.2592,7.3948,,,,,,,,12.3882,,,,,,,14.0216,36.1937,,,,,,,,,,,,,2.9341,38.7147,,1.4127,,,,,,,,,,,8.1944,,,,,,,,,,,,,,,,,,,,,,5.0140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0576,29.4101,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0998,2.9135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0340,-1.3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9278,40.0632,15.6965,1.4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1565,-1.8963,12.1380,5.0402,,,,,,,,,,,,,15.1667,20.7330,,,,,,,,,,1.8273,20.6133,,,,,,,,,,,,,,,,,,,,,,,4.2944,,,,,,,,92.8901,23.7399,,,,,,,77.1411,,,,,,,,,,,,,,,,,,,,,,,,42.1747,40.9210,49.2479,13.9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0642,,,,0.1359,7.3826,,,,,,,,12.8391,,,,,,,14.6340,38.6665,,,,,,,,,,,,,4.1700,39.7888,,2.8262,,,,,,,,,,,11.2710,,,,,,,,,,,,,,,,,,,,,,5.2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6875,29.7654,,,,,,,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8174,4.3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3294,-1.5060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0667,40.0632,15.4390,2.6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7589,-3.4889,12.9731,4.1594,,,,,,,,,,,,,14.8696,19.7073,,,,,,,,,,1.9046,20.8933,,,,,,,,,,,,,,,,,,,,,,,4.0681,,,,,,,,94.4931,23.4183,,,,,,,77.7075,,,,,,,,,,,,,,,,,,,,,,,,40.6059,41.5170,56.6434,15.1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2073,,,,-0.2532,6.8757,,,,,,,,12.6106,,,,,,,15.0242,37.4259,,,,,,,,,,,,,4.9944,39.6614,,3.2911,,,,,,,,,,,6.0886,,,,,,,,,,,,,,,,,,,,,,5.4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7314,28.7980,,,,,,,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8295,7.6003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3147,-0.2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1522,40.0632,17.8852,4.2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1200,-0.6576,14.0210,6.0283,,,,,,,,,,,,,17.4200,19.8667,,,,,,,,,,-0.0889,22.3602,,,,,,,,,,,,,,,,,,,,,,,5.9397,,,,,,,,96.8804,24.9398,,,,,,,82.3238,,,,,,,,,,,,,,,,,,,,,,,,40.8770,40.8882,65.4837,17.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8274,,,,1.7019,8.0013,,,,,,,,14.4262,,,,,,,14.5570,38.3075,,,,,,,,,,,,,5.4644,40.9949,,4.3093,,,,,,,,,,,9.7229,,,,,,,,,,,,,,,,,,,,,,7.6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2309,31.5370,,,,,,,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9144,5.9504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4275,-1.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7012,40.0632,15.4047,2.8298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0075,-0.3926,13.4665,3.8817,,,,,,,,,,,,,16.7119,19.7823,,,,,,,,,,-0.0546,21.5073,,,,,,,,,,,,,,,,,,,,,,,2.7698,,,,,,,,93.8923,24.0476,,,,,,,80.1315,,,,,,,,,,,,,,,,,,,,,,,,41.7475,40.7064,66.5484,16.7823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4364,,,,0.0306,7.8511,,,,,,,,12.0655,,,,,,,14.6788,38.2829,,,,,,,,,,,,,4.0296,39.8116,,3.3983,,,,,,,,,,,8.7170,,,,,,,,,,,,,,,,,,,,,,8.1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7419,29.4842,,,,,,,,,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4797,8.9758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8958,-0.9499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3570,40.0632,19.3997,5.4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9727,0.9584,15.6931,8.1632,,,,,,,,,,,,,19.4972,22.7812,,,,,,,,,,-0.3522,23.3788,,,,,,,,,,,,,,,,,,,,,,,3.2573,,,,,,,,96.6050,27.5553,,,,,,,85.9912,,,,,,,,,,,,,,,,,,,,,,,,48.6945,41.8625,65.3050,18.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2333,,,,1.5344,8.8531,,,,,,,,14.3224,,,,,,,16.2037,42.2325,,,,,,,,,,,,,6.3723,43.0865,,4.5275,,,,,,,,,,,7.7154,,,,,,,,,,,,,,,,,,,,,,10.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7424,36.6718,,,,,,,,,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4664,7.8617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4186,-2.2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7551,40.0632,18.1254,4.7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9246,0.4828,15.5342,4.5793,,,,,,,,,,,,,19.2515,26.7884,,,,,,,,,,-0.0315,23.3788,,,,,,,,,,,,,,,,,,,,,,,2.6732,,,,,,,,95.0068,28.1013,,,,,,,85.2869,,,,,,,,,,,,,,,,,,,,,,,,47.4201,42.5027,65.8777,16.9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7475,,,,0.8381,9.7491,,,,,,,,14.7257,,,,,,,17.0932,42.4635,,,,,,,,,,,,,5.2379,43.1736,,3.8824,,,,,,,,,,,9.7549,,,,,,,,,,,,,,,,,,,,,,10.3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8504,39.7534,,,,,,,,,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4212,6.1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0457,-2.6997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5573,40.0632,11.5521,2.6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5620,0.6370,14.6724,3.2134,,,,,,,,,,,,,20.1366,26.8882,,,,,,,,,,-0.0930,23.4061,,,,,,,,,,,,,,,,,,,,,,,1.4595,,,,,,,,95.8403,28.0325,,,,,,,85.3279,,,,,,,,,,,,,,,,,,,,,,,,47.0965,42.3014,70.6910,16.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5306,,,,1.5031,12.7239,,,,,,,,15.0698,,,,,,,15.8874,41.5166,,,,,,,,,,,,,5.8371,42.9018,,3.6025,,,,,,,,,,,11.2730,,,,,,,,,,,,,,,,,,,,,,11.4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4132,40.8075,,,,,,,,,,,,,,,,,,,,
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7883,11.2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6489,-1.8157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5279,40.0632,17.8343,7.5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9424,7.7296,24.5715,5.9864,,,,,,,,,,,,,32.3563,33.6642,,,,,,,,,,-1.3437,34.9192,,,,,,,,,,,,,,,,,,,,,,,3.6259,,,,,,,,115.1292,38.5621,,,,,,,104.1204,,,,,,,,,,,,,,,,,,,,,,,,54.6499,55.0784,87.4754,21.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8196,,,,8.3812,19.2382,,,,,,,,24.7360,,,,,,,18.5789,47.6378,,,,,,,,,,,,,11.3697,57.7695,,8.7784,,,,,,,,,,,10.2007,,,,,,,,,,,,,,,,,,,,,,17.9461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4171,48.3599,,,,,,,,,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8894,10.4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2434,-2.3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3796,40.0632,22.1741,8.4898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0597,6.6287,23.0357,6.4345,,,,,,,,,,,,,35.8427,29.5345,,,,,,,,,,-0.6096,39.2124,,,,,,,,,,,,,,,,,,,,,,,3.1368,,,,,,,,116.5677,39.7568,,,,,,,108.6720,,,,,,,,,,,,,,,,,,,,,,,,52.0806,56.8149,87.5009,23.4760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2582,,,,11.7088,20.3690,,,,,,,,25.4962,,,,,,,16.6181,50.5653,,,,,,,,,,,,,10.5796,63.7611,,9.2540,,,,,,,,,,,11.9095,,,,,,,,,,,,,,,,,,,,,,20.9347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3260,46.3650,,,,,,,,,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1836,10.7911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4028,-1.1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0987,40.0632,23.9520,10.9439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6551,7.5904,22.9553,9.8808,,,,,,,,,,,,,38.3802,33.1333,,,,,,,,,,-0.2483,41.3438,,,,,,,,,,,,,,,,,,,,,,,3.0198,,,,,,,,122.6800,41.0736,,,,,,,112.1235,,,,,,,,,,,,,,,,,,,,,,,,57.8221,59.3518,84.9986,23.9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1637,,,,11.8538,20.2974,,,,,,,,27.9990,,,,,,,15.9008,49.3934,,,,,,,,,,,,,11.0052,66.9135,,10.6914,,,,,,,,,,,12.7295,,,,,,,,,,,,,,,,,,,,,,23.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3265,46.6019,,,,,,,,,,,,,,,,,,,,
